Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Branch,Rating,Month,Month_Num,Segment
TXN00204,CUST0089,43,Female,Accessories,Anker Power Bank,1,35.34,0,35.34,2025-01-02,Fujairah,Apple Pay,Online Store,5.0,January,1,Loyal/Regular
TXN00445,CUST0010,18,Male,Audio,JBL Flip 6,3,1469.23,0,4407.69,2025-12-09,Ras Al Khaimah,Credit Card,Online Store,5.0,December,12,At-Risk
TXN00372,CUST0044,58,Male,Smart Home,Philips Hue Starter Kit,2,390.82,0,781.64,2025-01-17,Fujairah,Debit Card,Mall Branch,2.0,January,1,Loyal/Regular
TXN00033,CUST0277,55,Female,Gaming,Nintendo Switch OLED,1,2127.04,10,1914.34,2025-06-26,Unknown,Cash,Online Store,5.0,June,6,At-Risk
TXN00865,CUST0201,46,Female,TVs,LG 65in OLED,1,7651.16,0,7651.16,2025-06-21,Fujairah,Tabby (BNPL),Downtown Branch,1.0,June,6,Loyal/Regular
TXN00335,CUST0246,55,Male,Audio,AirPods Pro 2,1,1217.98,0,1217.98,2025-01-19,Abu Dhabi,Debit Card,Downtown Branch,5.0,January,1,At-Risk
TXN00383,CUST0227,55,Male,Audio,Sony WH-1000XM5,2,478.65,0,957.3,2025-10-07,Dubai,Apple Pay,Outlet Branch,5.0,October,10,Loyal/Regular
TXN00740,CUST0121,34,Male,Accessories,Laptop Sleeve,1,245.3,0,245.3,2025-11-01,Abu Dhabi,Tabby (BNPL),Mall Branch,3.0,November,11,At-Risk
TXN00813,CUST0093,47,Male,TVs,Samsung 55in QLED,3,3309.09,10,8934.54,2025-10-07,Fujairah,Credit Card,Downtown Branch,2.0,October,10,High-Value
TXN00373,CUST0183,46,Female,Gaming,Logitech G502 Mouse,3,1327.83,15,3385.97,2025-07-05,Unknown,Tabby (BNPL),Downtown Branch,4.0,July,7,At-Risk
TXN00858,CUST0224,39,Female,TVs,Samsung 55in QLED,3,7968.47,0,23905.41,2025-09-20,Ras Al Khaimah,Apple Pay,Mall Branch,4.0,September,9,High-Value
TXN01179,CUST0168,54,Male,Tablets,Lenovo Tab P11,2,3374.89,5,6412.29,2025-03-10,Abu Dhabi,Cash,Online Store,3.0,March,3,Loyal/Regular
TXN00004,CUST0226,57,Male,Gaming,Xbox Series X,1,2424.09,10,2181.68,2025-01-03,Ajman,Apple Pay,Outlet Branch,2.0,January,1,Loyal/Regular
TXN00739,CUST0210,52,Male,Accessories,Anker Power Bank,1,307.88,0,307.88,2025-05-09,Sharjah,Credit Card,Online Store,1.0,May,5,High-Value
TXN00643,CUST0015,40,Female,Tablets,Samsung Galaxy Tab S9,1,2894.62,15,2460.43,2025-04-10,Fujairah,Debit Card,Downtown Branch,5.0,April,4,At-Risk
TXN00430,CUST0166,64,Female,Tablets,iPad Air,2,955.34,5,1815.15,2025-01-23,Ajman,Apple Pay,Downtown Branch,4.0,January,1,High-Value
TXN00881,CUST0232,39,Female,Tablets,Lenovo Tab P11,1,2355.28,0,2355.28,2025-01-26,Abu Dhabi,Tabby (BNPL),Mall Branch,5.0,January,1,High-Value
TXN01076,CUST0197,29,Female,TVs,LG 65in OLED,1,1390.43,0,1390.43,2025-08-09,Dubai,Cash,Outlet Branch,4.0,August,8,High-Value
TXN00446,CUST0274,19,Male,Tablets,Xiaomi Pad 6,1,1224.66,10,1102.19,2025-04-28,Abu Dhabi,Cash,Mall Branch,4.0,April,4,Loyal/Regular
TXN00042,CUST0076,32,Male,Cameras,Canon EOS R50,5,2525.01,20,10100.04,2025-07-26,Dubai,Debit Card,Mall Branch,5.0,July,7,High-Value
TXN00223,CUST0053,47,Male,Tablets,iPad Air,3,733.48,20,1760.35,2025-01-27,Ras Al Khaimah,Apple Pay,Online Store,5.0,January,1,Loyal/Regular
TXN01188,CUST0199,25,Female,Accessories,USB-C Cable Pack,2,248.52,0,497.04,2025-12-15,Sharjah,Apple Pay,Downtown Branch,4.0,December,12,High-Value
TXN00718,CUST0143,53,Male,Cameras,GoPro Hero 12,3,1241.66,0,3724.98,2025-11-16,Ajman,Credit Card,Downtown Branch,4.0,November,11,High-Value
TXN00848,CUST0244,56,Male,Laptops,HP Pavilion 15,1,4909.34,15,4172.94,2025-01-07,Fujairah,Cash,Mall Branch,5.0,January,1,High-Value
TXN00114,CUST0117,60,Female,Mobiles,OnePlus 12,1,2577.66,5,2448.78,2025-11-13,Ajman,Debit Card,Downtown Branch,2.0,November,11,High-Value
TXN00049,CUST0243,41,Male,Laptops,MacBook Air M3,1,7738.29,0,7738.29,2025-11-26,Unknown,Debit Card,Mall Branch,4.0,November,11,High-Value
TXN00290,CUST0028,58,Male,Mobiles,Samsung Galaxy S24,1,2670.6,0,2670.6,2025-02-25,Al Ain,Apple Pay,Online Store,4.0,February,2,High-Value
TXN00077,CUST0263,46,Male,Tablets,Xiaomi Pad 6,4,956.8,10,3444.48,2025-12-01,Fujairah,Apple Pay,Mall Branch,4.0,December,12,High-Value
TXN00207,CUST0123,36,Male,Mobiles,Samsung Galaxy S24,1,1118.99,0,1118.99,2025-09-10,Ajman,Debit Card,Mall Branch,1.0,September,9,Loyal/Regular
TXN01067,CUST0123,36,Male,Tablets,Xiaomi Pad 6,4,3323.99,0,13295.96,2025-03-01,Ajman,Debit Card,Outlet Branch,4.0,March,3,Loyal/Regular
TXN00124,CUST0149,65,Male,Mobiles,iPhone 15,2,1904.05,15,3236.88,2025-04-15,Sharjah,Tabby (BNPL),Outlet Branch,5.0,April,4,Loyal/Regular
TXN01098,CUST0280,62,Female,TVs,Sony 50in Bravia,1,5889.08,10,5300.17,2025-12-23,Abu Dhabi,Cash,Online Store,5.0,December,12,High-Value
TXN00387,CUST0174,37,Female,Mobiles,iPhone 15,1,2115.42,0,2115.42,2025-01-16,Abu Dhabi,Debit Card,Online Store,5.0,January,1,Loyal/Regular
TXN00226,CUST0219,18,Female,Tablets,Lenovo Tab P11,1,1301.21,0,1301.21,2025-12-02,Abu Dhabi,Tabby (BNPL),Downtown Branch,5.0,December,12,Loyal/Regular
TXN00826,CUST0002,65,Female,Audio,Sony WH-1000XM5,1,747.96,0,747.96,2025-01-12,Sharjah,Cash,Downtown Branch,4.0,January,1,At-Risk
TXN00633,CUST0279,65,Female,Cameras,DJI Osmo Pocket 3,3,4836.09,10,13057.44,2025-06-07,Abu Dhabi,Cash,Mall Branch,2.0,June,6,High-Value
TXN01017,CUST0178,65,Male,Smart Home,Google Nest Hub,3,797.82,15,2034.44,2025-02-12,Al Ain,Debit Card,Mall Branch,3.0,February,2,Loyal/Regular
TXN00222,CUST0183,46,Female,Smart Home,Amazon Echo Dot,1,861.04,20,688.83,2025-01-13,Ras Al Khaimah,Apple Pay,Downtown Branch,3.0,January,1,At-Risk
TXN01092,CUST0171,45,Male,Gaming,Nintendo Switch OLED,1,1289.36,0,1289.36,2025-06-25,Ras Al Khaimah,Apple Pay,Mall Branch,5.0,June,6,High-Value
TXN01063,CUST0207,33,Female,Accessories,Laptop Sleeve,4,121.61,0,486.44,2025-12-13,Ajman,Cash,Mall Branch,4.0,December,12,At-Risk
TXN00618,CUST0205,58,Female,Accessories,Laptop Sleeve,1,104.21,0,104.21,2025-08-18,Fujairah,Credit Card,Online Store,5.0,August,8,Loyal/Regular
TXN00762,CUST0089,43,Female,Smart Home,Amazon Echo Dot,3,966.62,5,2754.87,2025-03-21,Fujairah,Apple Pay,Online Store,1.0,March,3,Loyal/Regular
TXN00696,CUST0263,46,Male,Tablets,Xiaomi Pad 6,2,1337.22,0,2674.44,2025-03-19,Unknown,Tabby (BNPL),Outlet Branch,5.0,March,3,High-Value
TXN01141,CUST0216,31,Female,Smart Home,Amazon Echo Dot,2,514.67,10,926.41,2025-08-17,Ajman,Credit Card,Outlet Branch,5.0,August,8,High-Value
TXN00162,CUST0047,56,Female,Mobiles,Xiaomi Redmi Note 13,2,2445.52,0,4891.04,2025-01-14,Al Ain,Apple Pay,Outlet Branch,3.0,January,1,At-Risk
TXN00409,CUST0217,55,Male,Gaming,Nintendo Switch OLED,1,1485.8802727272732,5,1411.59,2025-11-06,Fujairah,Cash,Outlet Branch,4.0,November,11,High-Value
TXN00630,CUST0227,55,Male,Tablets,iPad Air,1,2709.35,0,2709.35,2025-04-13,Dubai,Debit Card,Outlet Branch,2.0,April,4,Loyal/Regular
TXN01055,CUST0140,18,Male,Mobiles,Google Pixel 8,2,1566.4,5,2976.16,2025-03-15,Dubai,Tabby (BNPL),Online Store,3.0,March,3,At-Risk
TXN00326,CUST0072,51,Female,Wearables,Samsung Galaxy Watch 6,3,958.09,0,2874.27,2025-01-01,Dubai,Tabby (BNPL),Mall Branch,5.0,January,1,Loyal/Regular
TXN00811,CUST0196,24,Female,TVs,LG 65in OLED,1,6754.56,0,6754.56,2025-08-26,Sharjah,Apple Pay,Downtown Branch,4.0,August,8,Loyal/Regular
TXN00950,CUST0233,44,Female,Laptops,MacBook Air M3,1,5241.81,0,5241.81,2025-05-27,Fujairah,Credit Card,Mall Branch,4.0,May,5,High-Value
TXN00672,CUST0225,28,Female,Laptops,Lenovo ThinkPad E14,1,5842.01,0,5842.01,2025-01-11,Sharjah,Credit Card,Downtown Branch,2.0,January,1,High-Value
TXN00793,CUST0005,45,Male,Smart Home,Ring Video Doorbell,1,453.94,10,408.55,2025-03-05,Dubai,Tabby (BNPL),Downtown Branch,4.0,March,3,Loyal/Regular
TXN00647,CUST0013,39,Male,Cameras,GoPro Hero 12,1,4085.74,0,4085.74,2025-02-20,Dubai,Tabby (BNPL),Mall Branch,5.0,February,2,Loyal/Regular
TXN00668,CUST0209,35,Female,TVs,Samsung 55in QLED,1,5825.18,0,5825.18,2025-11-24,Abu Dhabi,Debit Card,Mall Branch,4.0,November,11,At-Risk
TXN00140,CUST0165,24,Female,Audio,JBL Flip 6,5,1595.83,0,7979.15,2025-06-09,Abu Dhabi,Credit Card,Downtown Branch,5.0,June,6,At-Risk
TXN01038,CUST0126,53,Female,Tablets,Lenovo Tab P11,1,713.85,0,713.85,2025-07-13,Ras Al Khaimah,Debit Card,Outlet Branch,5.0,July,7,High-Value
TXN00698,CUST0016,20,Female,Gaming,Xbox Series X,1,1570.52,15,1334.94,2025-01-26,Al Ain,Cash,Online Store,3.0,January,1,At-Risk
TXN00573,CUST0159,39,Female,Accessories,Laptop Sleeve,1,209.14,5,198.68,2025-01-06,Fujairah,Cash,Downtown Branch,1.0,January,1,At-Risk
TXN00353,CUST0060,38,Female,Wearables,Fitbit Charge 6,3,2490.28,0,7470.84,2025-10-13,Dubai,Tabby (BNPL),Outlet Branch,5.0,October,10,High-Value
TXN01112,CUST0034,35,Male,Smart Home,Philips Hue Starter Kit,2,390.83,5,742.58,2025-11-16,Sharjah,Credit Card,Online Store,5.0,November,11,High-Value
TXN00166,CUST0070,37,Female,TVs,Samsung 55in QLED,1,7652.0,5,7269.4,2025-11-11,Ras Al Khaimah,Apple Pay,Online Store,4.0,November,11,Loyal/Regular
TXN00215,CUST0210,52,Male,Mobiles,Samsung Galaxy S24,2,2803.72,5,5327.07,2025-01-11,Sharjah,Credit Card,Outlet Branch,5.0,January,1,High-Value
TXN00757,CUST0243,41,Male,Gaming,Logitech G502 Mouse,1,1160.34,0,1160.34,2025-10-07,Al Ain,Tabby (BNPL),Outlet Branch,3.0,October,10,High-Value
TXN00298,CUST0091,30,Female,Cameras,Sony Alpha A6400,1,5017.72,0,5017.72,2025-09-11,Sharjah,Tabby (BNPL),Outlet Branch,4.0,September,9,Loyal/Regular
TXN00395,CUST0032,38,Male,Gaming,Logitech G502 Mouse,2,2108.46,0,4216.92,2025-09-17,Sharjah,Credit Card,Mall Branch,5.0,September,9,High-Value
TXN00132,CUST0106,55,Female,Cameras,DJI Osmo Pocket 3,1,1500.18,10,1350.16,2025-06-17,Al Ain,Apple Pay,Outlet Branch,4.0,June,6,At-Risk
TXN00139,CUST0206,51,Female,Accessories,USB-C Cable Pack,2,202.72,10,364.9,2025-01-10,Ras Al Khaimah,Debit Card,Online Store,4.0,January,1,High-Value
TXN01136,CUST0021,60,Male,Smart Home,Philips Hue Starter Kit,1,268.48,0,268.48,2025-12-23,Fujairah,Apple Pay,Online Store,3.0,December,12,High-Value
TXN00342,CUST0131,39,Male,Accessories,USB-C Cable Pack,1,321.23,0,321.23,2025-07-09,Unknown,Debit Card,Mall Branch,5.0,July,7,Loyal/Regular
TXN00417,CUST0199,25,Female,Mobiles,OnePlus 12,1,4311.73,0,4311.73,2025-05-05,Sharjah,Credit Card,Outlet Branch,4.0,May,5,High-Value
TXN00796,CUST0027,35,Male,Smart Home,Ring Video Doorbell,2,686.7420353982301,20,1098.79,2025-03-14,Al Ain,Apple Pay,Mall Branch,4.0,March,3,High-Value
TXN00039,CUST0144,26,Male,Mobiles,Xiaomi Redmi Note 13,1,1603.9,0,1603.9,2025-05-22,Abu Dhabi,Cash,Online Store,2.0,May,5,Loyal/Regular
TXN00250,CUST0230,34,Female,Tablets,Samsung Galaxy Tab S9,3,3422.06,0,10266.18,2025-06-22,Abu Dhabi,Apple Pay,Downtown Branch,4.0,June,6,At-Risk
TXN00712,CUST0091,30,Female,TVs,Samsung 55in QLED,1,4835.65,0,4835.65,2025-11-22,Sharjah,Cash,Downtown Branch,4.0,November,11,Loyal/Regular
TXN00054,CUST0016,20,Female,Laptops,Asus ZenBook 14,1,3113.5,0,3113.5,2025-05-24,Al Ain,Cash,Mall Branch,5.0,May,5,At-Risk
TXN00137,CUST0118,38,Male,Audio,Bose QuietComfort,1,721.16,15,612.99,2025-11-04,Dubai,Credit Card,Outlet Branch,5.0,November,11,Loyal/Regular
TXN00932,CUST0225,28,Female,TVs,LG 65in OLED,1,2568.11,10,2311.3,2025-11-07,Sharjah,Credit Card,Mall Branch,5.0,November,11,High-Value
TXN00949,CUST0267,31,Female,Audio,JBL Flip 6,1,1374.15,0,1374.15,2025-11-05,Fujairah,Credit Card,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00036,CUST0120,52,Male,Accessories,Anker Power Bank,4,228.25,0,913.0,2025-09-21,Al Ain,Credit Card,Outlet Branch,5.0,September,9,At-Risk
TXN01022,CUST0279,65,Female,TVs,LG 65in OLED,2,5654.72,0,11309.44,2025-10-11,Abu Dhabi,Debit Card,Online Store,4.0,October,10,High-Value
TXN00658,CUST0274,19,Male,Cameras,Canon EOS R50,1,2653.51,0,2653.51,2025-01-18,Abu Dhabi,Cash,Outlet Branch,3.0,January,1,Loyal/Regular
TXN00379,CUST0057,58,Male,Accessories,Laptop Sleeve,2,117.08,0,234.16,2025-01-02,Sharjah,Tabby (BNPL),Mall Branch,3.0,January,1,High-Value
TXN01143,CUST0130,36,Male,Gaming,Nintendo Switch OLED,5,1075.23,0,5376.15,2025-11-11,Ras Al Khaimah,Apple Pay,Online Store,5.0,November,11,Loyal/Regular
TXN00579,CUST0127,24,Male,TVs,LG 65in OLED,2,3668.39,10,6603.1,2025-01-20,Abu Dhabi,Credit Card,Mall Branch,5.0,January,1,At-Risk
TXN00802,CUST0099,43,Male,Smart Home,Philips Hue Starter Kit,2,1086.17,10,1955.11,2025-08-12,Sharjah,Cash,Outlet Branch,5.0,August,8,High-Value
TXN00738,CUST0258,47,Male,Laptops,Lenovo ThinkPad E14,1,5753.19,0,5753.19,2025-11-26,Ajman,Debit Card,Online Store,5.0,November,11,High-Value
TXN00750,CUST0194,43,Male,Smart Home,Ring Video Doorbell,1,998.87,0,998.87,2025-01-03,Sharjah,Cash,Downtown Branch,5.0,January,1,Low-Engagement
TXN00053,CUST0137,26,Female,Mobiles,Samsung Galaxy S24,2,1811.1,15,3078.87,2025-05-06,Sharjah,Debit Card,Outlet Branch,2.0,May,5,At-Risk
TXN00378,CUST0265,19,Female,Cameras,GoPro Hero 12,2,2565.72,10,4618.3,2025-06-28,Fujairah,Credit Card,Downtown Branch,3.0,June,6,Low-Engagement
TXN01016,CUST0227,55,Male,Accessories,Wireless Charger Pad,1,249.32,0,249.32,2025-04-01,Dubai,Cash,Outlet Branch,5.0,April,4,Loyal/Regular
TXN00850,CUST0091,30,Female,Laptops,Dell XPS 13,1,2019.44,0,2019.44,2025-11-28,Sharjah,Apple Pay,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00303,CUST0075,53,Male,Mobiles,Xiaomi Redmi Note 13,1,1554.8,0,1554.8,2025-06-20,Al Ain,Tabby (BNPL),Downtown Branch,5.0,June,6,High-Value
TXN00247,CUST0116,34,Female,TVs,Samsung 55in QLED,2,2227.69,0,4455.38,2025-10-26,Sharjah,Tabby (BNPL),Outlet Branch,5.0,October,10,At-Risk
TXN01178,CUST0203,65,Female,Mobiles,Google Pixel 8,2,1276.89,0,2553.78,2025-01-06,Ajman,Apple Pay,Mall Branch,3.0,January,1,High-Value
TXN00426,CUST0202,53,Female,Cameras,Canon EOS R50,1,3863.57,10,3477.21,2025-01-08,Sharjah,Tabby (BNPL),Outlet Branch,5.0,January,1,Loyal/Regular
TXN00833,CUST0113,23,Female,Smart Home,Google Nest Hub,5,1013.63,5,4814.74,2025-01-23,Ras Al Khaimah,Apple Pay,Outlet Branch,4.0,January,1,At-Risk
TXN00029,CUST0102,45,Female,Smart Home,Ring Video Doorbell,1,261.99,0,261.99,2025-03-23,Sharjah,Cash,Mall Branch,5.0,March,3,Loyal/Regular
TXN00839,CUST0020,30,Male,TVs,LG 65in OLED,1,2230.46,10,2007.41,2025-01-23,Dubai,Debit Card,Downtown Branch,5.0,January,1,Loyal/Regular
TXN00916,CUST0263,46,Male,Gaming,Xbox Series X,3,1665.96,10,4498.09,2025-01-28,Fujairah,Apple Pay,Downtown Branch,4.0,January,1,High-Value
TXN00245,CUST0014,42,Male,Audio,AirPods Pro 2,5,1203.01,0,6015.05,2025-01-26,Abu Dhabi,Apple Pay,Outlet Branch,4.0,January,1,High-Value
TXN00104,CUST0164,55,Female,Gaming,Logitech G502 Mouse,1,587.69,0,587.69,2025-04-15,Dubai,Credit Card,Online Store,4.0,April,4,At-Risk
TXN00277,CUST0068,56,Female,Audio,Sony WH-1000XM5,1,1122.99,0,1122.99,2025-10-02,Unknown,Apple Pay,Online Store,5.0,October,10,Loyal/Regular
TXN00394,CUST0114,55,Female,Cameras,Canon EOS R50,4,1071.97,5,4073.49,2025-12-27,Unknown,Credit Card,Outlet Branch,5.0,December,12,High-Value
TXN00111,CUST0024,35,Female,Mobiles,Samsung Galaxy S24,3,3440.29,0,10320.87,2025-01-17,Ras Al Khaimah,Debit Card,Online Store,5.0,January,1,High-Value
TXN00784,CUST0192,44,Male,Laptops,HP Pavilion 15,1,8355.34,0,8355.34,2025-11-04,Ras Al Khaimah,Cash,Online Store,4.0,November,11,High-Value
TXN00160,CUST0231,31,Female,Accessories,USB-C Cable Pack,4,143.86,0,575.44,2025-10-22,Abu Dhabi,Apple Pay,Mall Branch,5.0,October,10,At-Risk
TXN00113,CUST0154,28,Male,Accessories,Anker Power Bank,2,147.87,20,236.59,2025-08-26,Ajman,Credit Card,Outlet Branch,4.0,August,8,Loyal/Regular
TXN00795,CUST0077,63,Male,Audio,Sony WH-1000XM5,1,368.29,20,294.63,2025-12-14,Sharjah,Credit Card,Downtown Branch,3.0,December,12,At-Risk
TXN00661,CUST0251,61,Male,Smart Home,Amazon Echo Dot,2,976.67,0,1953.34,2025-01-27,Fujairah,Apple Pay,Mall Branch,4.0,January,1,At-Risk
TXN00880,CUST0216,31,Female,Smart Home,Philips Hue Starter Kit,1,1004.06,0,1004.06,2025-06-02,Ajman,Cash,Outlet Branch,3.0,June,6,High-Value
TXN00772,CUST0218,54,Female,Tablets,Samsung Galaxy Tab S9,2,897.56,20,1436.1,2025-10-07,Ajman,Cash,Downtown Branch,4.0,October,10,Loyal/Regular
TXN00330,CUST0250,62,Female,Audio,Sony WH-1000XM5,1,586.19,5,556.88,2025-07-26,Fujairah,Cash,Outlet Branch,4.0,July,7,At-Risk
TXN00263,CUST0193,62,Female,Gaming,Logitech G502 Mouse,1,854.4,5,811.68,2025-11-13,Ajman,Tabby (BNPL),Mall Branch,1.0,November,11,High-Value
TXN00736,CUST0177,60,Female,Tablets,Lenovo Tab P11,4,2796.44,0,11185.76,2025-04-06,Ras Al Khaimah,Apple Pay,Mall Branch,3.0,April,4,At-Risk
TXN00134,CUST0278,53,Female,Mobiles,iPhone 15,1,4448.71,0,4448.71,2025-02-05,Ajman,Apple Pay,Online Store,4.0,February,2,At-Risk
TXN00638,CUST0127,24,Male,Laptops,HP Pavilion 15,1,5373.39,10,4836.05,2025-06-05,Abu Dhabi,Apple Pay,Outlet Branch,3.0,June,6,At-Risk
TXN00686,CUST0034,35,Male,Laptops,Dell XPS 13,1,8120.42,0,8120.42,2025-07-23,Sharjah,Cash,Online Store,4.0,July,7,High-Value
TXN00922,CUST0225,28,Female,Cameras,Canon EOS R50,2,3377.95,0,6755.9,2025-11-22,Sharjah,Debit Card,Downtown Branch,4.0,November,11,High-Value
TXN00168,CUST0252,54,Male,Cameras,Sony Alpha A6400,1,2792.37,10,2513.13,2025-05-19,Abu Dhabi,Debit Card,Downtown Branch,5.0,May,5,Loyal/Regular
TXN01110,CUST0108,50,Male,Laptops,Lenovo ThinkPad E14,1,7054.82,20,5643.86,2025-06-07,Fujairah,Credit Card,Online Store,4.0,June,6,High-Value
TXN00155,CUST0195,59,Male,Smart Home,Ring Video Doorbell,1,208.92,0,208.92,2025-06-14,Fujairah,Cash,Mall Branch,4.0,June,6,Loyal/Regular
TXN00051,CUST0181,36,Male,Laptops,Asus ZenBook 14,1,5305.59,0,5305.59,2025-11-12,Ajman,Tabby (BNPL),Online Store,3.0,November,11,At-Risk
TXN00025,CUST0148,53,Female,Audio,Sony WH-1000XM5,1,866.05,5,822.75,2025-12-15,Al Ain,Debit Card,Online Store,5.0,December,12,High-Value
TXN01122,CUST0075,53,Male,Cameras,Canon EOS R50,2,5113.65,5,9715.94,2025-11-06,Al Ain,Credit Card,Downtown Branch,5.0,November,11,High-Value
TXN00444,CUST0275,32,Female,Gaming,Logitech G502 Mouse,1,2024.78,5,1923.54,2025-11-10,Ras Al Khaimah,Tabby (BNPL),Online Store,4.0,November,11,Loyal/Regular
TXN00756,CUST0027,35,Male,Tablets,Xiaomi Pad 6,1,2736.71,10,2463.04,2025-12-06,Al Ain,Credit Card,Outlet Branch,4.0,December,12,High-Value
TXN00999,CUST0255,59,Female,Smart Home,Philips Hue Starter Kit,2,950.84,0,1901.68,2025-08-01,Dubai,Apple Pay,Downtown Branch,4.0,August,8,At-Risk
TXN00151,CUST0039,65,Female,Mobiles,iPhone 15,3,2325.85,0,6977.55,2025-11-01,Ras Al Khaimah,Debit Card,Outlet Branch,4.0,November,11,At-Risk
TXN00554,CUST0087,64,Male,Laptops,HP Pavilion 15,1,5302.389552238806,0,5302.39,2025-12-04,Ras Al Khaimah,Debit Card,Outlet Branch,5.0,December,12,Loyal/Regular
TXN00095,CUST0034,35,Male,Wearables,Fitbit Charge 6,3,2528.33,5,7205.74,2025-12-21,Sharjah,Debit Card,Online Store,4.0,December,12,High-Value
TXN01183,CUST0079,39,Male,Gaming,Nintendo Switch OLED,1,2328.05,0,2328.05,2025-09-13,Al Ain,Apple Pay,Downtown Branch,5.0,September,9,High-Value
TXN00218,CUST0202,53,Female,Laptops,Asus ZenBook 14,1,5758.66,20,4606.93,2025-03-09,Sharjah,Cash,Outlet Branch,5.0,March,3,Loyal/Regular
TXN00646,CUST0210,52,Male,Smart Home,Google Nest Hub,1,1095.26,0,1095.26,2025-10-15,Sharjah,Cash,Mall Branch,5.0,October,10,High-Value
TXN00382,CUST0037,59,Female,Wearables,Garmin Venu 3,3,754.01,0,2262.03,2025-05-01,Sharjah,Credit Card,Downtown Branch,4.0,May,5,Low-Engagement
TXN00024,CUST0169,20,Female,Wearables,Garmin Venu 3,2,2685.35,10,4833.63,2025-06-18,Dubai,Credit Card,Mall Branch,4.0,June,6,High-Value
TXN00293,CUST0156,30,Female,Wearables,Samsung Galaxy Watch 6,1,1936.49,0,1936.49,2025-11-27,Abu Dhabi,Debit Card,Outlet Branch,4.0,November,11,High-Value
TXN00713,CUST0092,45,Male,Audio,Sony WH-1000XM5,1,1622.93,0,1622.93,2025-01-21,Abu Dhabi,Tabby (BNPL),Mall Branch,4.0,January,1,At-Risk
TXN00174,CUST0248,63,Male,Laptops,HP Pavilion 15,5,4619.82,0,23099.1,2025-12-05,Dubai,Cash,Online Store,4.0,December,12,High-Value
TXN00101,CUST0087,64,Male,Cameras,Sony Alpha A6400,2,1941.6,15,3300.72,2025-04-19,Ras Al Khaimah,Credit Card,Mall Branch,3.0,April,4,Loyal/Regular
TXN00026,CUST0024,35,Female,Gaming,PlayStation 5,1,945.41,0,945.41,2025-07-19,Ras Al Khaimah,Debit Card,Downtown Branch,3.0,July,7,High-Value
TXN01129,CUST0186,23,Female,Wearables,Samsung Galaxy Watch 6,5,2034.24,0,10171.2,2025-02-22,Al Ain,Debit Card,Downtown Branch,5.0,February,2,Loyal/Regular
TXN00340,CUST0020,30,Male,Wearables,Apple Watch Series 9,2,532.97,15,906.05,2025-07-01,Dubai,Apple Pay,Outlet Branch,4.0,July,7,Loyal/Regular
TXN00822,CUST0077,63,Male,Tablets,Lenovo Tab P11,1,1113.78,10,1002.4,2025-12-27,Sharjah,Credit Card,Mall Branch,4.0,December,12,At-Risk
TXN00995,CUST0022,36,Male,Tablets,Lenovo Tab P11,1,1544.11,10,1389.7,2025-03-09,Fujairah,Credit Card,Outlet Branch,5.0,March,3,High-Value
TXN00490,CUST0036,59,Female,Wearables,Samsung Galaxy Watch 6,5,1525.9312903225807,10,6866.69,2025-06-19,Ajman,Tabby (BNPL),Online Store,4.0,June,6,Loyal/Regular
TXN00735,CUST0155,20,Female,Wearables,Garmin Venu 3,2,1765.2,10,3177.36,2025-12-28,Sharjah,Credit Card,Mall Branch,5.0,December,12,Loyal/Regular
TXN01035,CUST0138,65,Female,Cameras,DJI Osmo Pocket 3,1,4261.92,0,4261.92,2025-04-20,Al Ain,Tabby (BNPL),Downtown Branch,5.0,April,4,At-Risk
TXN00701,CUST0091,30,Female,Mobiles,OnePlus 12,1,2607.87,0,2607.87,2025-12-10,Sharjah,Debit Card,Downtown Branch,4.0,December,12,Loyal/Regular
TXN00355,CUST0212,62,Male,Gaming,PlayStation 5,1,1841.8,0,1841.8,2025-05-24,Ras Al Khaimah,Cash,Mall Branch,4.0,May,5,High-Value
TXN00952,CUST0017,25,Female,Wearables,Fitbit Charge 6,4,2643.06,10,9515.02,2025-04-27,Dubai,Cash,Downtown Branch,5.0,April,4,High-Value
TXN00751,CUST0060,38,Female,Cameras,GoPro Hero 12,1,1700.8,0,1700.8,2025-11-10,Dubai,Credit Card,Downtown Branch,5.0,November,11,High-Value
TXN00911,CUST0139,63,Female,Tablets,Samsung Galaxy Tab S9,4,1909.74,0,7638.96,2025-01-12,Al Ain,Debit Card,Outlet Branch,4.0,January,1,At-Risk
TXN00589,CUST0088,59,Male,Cameras,Canon EOS R50,1,1077.63,10,969.87,2025-12-27,Dubai,Apple Pay,Mall Branch,3.0,December,12,Loyal/Regular
TXN00243,CUST0106,55,Female,Audio,Bose QuietComfort,2,1300.37,5,2470.7,2025-03-10,Al Ain,Cash,Downtown Branch,3.0,March,3,At-Risk
TXN00169,CUST0014,42,Male,Accessories,USB-C Cable Pack,1,170.31,5,161.79,2025-11-26,Abu Dhabi,Apple Pay,Outlet Branch,3.0,November,11,High-Value
TXN00074,CUST0122,22,Male,Accessories,Wireless Charger Pad,2,193.38807692307694,0,386.78,2025-03-26,Abu Dhabi,Apple Pay,Downtown Branch,4.0,March,3,At-Risk
